Wijken en buurten;Regioaanduiding/Gemeentenaam (naam);Regioaanduiding/Soort regio (omschrijving);Regioaanduiding/Codering (code);Regioaanduiding/Indelingswijziging wijken en buurten (code);Bevolking/Aantal inwoners (aantal);Bevolking/Geslacht/Mannen (aantal);Bevolking/Geslacht/Vrouwen (aantal);Bevolking/Leeftijdsgroepen/0 tot 15 jaar (aantal);Bevolking/Leeftijdsgroepen/15 tot 25 jaar (aantal);Bevolking/Leeftijdsgroepen/25 tot 45 jaar (aantal);Bevolking/Leeftijdsgroepen/45 tot 65 jaar (aantal);Bevolking/Leeftijdsgroepen/65 jaar of ouder (aantal);Bevolking/Burgerlijke staat/Ongehuwd (aantal);Bevolking/Burgerlijke staat/Gehuwd (aantal);Bevolking/Burgerlijke staat/Gescheiden (aantal);Bevolking/Burgerlijke staat/Verweduwd (aantal);Bevolking/Personen met een migratieachtergrond/Westers totaal (aantal);Bevolking/Personen met een migratieachtergrond/Niet-westers/Niet-westers totaal (aantal);Bevolking/Personen met een migratieachtergrond/Niet-westers/Marokko (aantal);Bevolking/Personen met een migratieachtergrond/Niet-westers/Nederlandse Antillen en Aruba (aantal);Bevolking/Personen met een migratieachtergrond/Niet-westers/Suriname (aantal);Bevolking/Personen met een migratieachtergrond/Niet-westers/Turkije (aantal);Bevolking/Personen met een migratieachtergrond/Niet-westers/Overig niet-westers (aantal);Bevolking/Geboorte en sterfte/Geboorte totaal (aantal);Bevolking/Geboorte en sterfte/Geboorte relatief (per 1 000 inwoners);Bevolking/Geboorte en sterfte/Sterfte totaal (aantal);Bevolking/Geboorte en sterfte/Sterfte relatief (per 1 000 inwoners);Bevolking/Particuliere huishoudens/Huishoudens totaal (aantal);Bevolking/Particuliere huishoudens/Eenpersoonshuishoudens (aantal);Bevolking/Particuliere huishoudens/Huishoudens zonder kinderen (aantal);Bevolking/Particuliere huishoudens/Huishoudens met kinderen (aantal);Bevolking/Particuliere huishoudens/Gemiddelde huishoudensgrootte (aantal);Bevolking/Bevolkingsdichtheid (aantal inwoners per km²);Wonen/Woningvoorraad (aantal);Wonen/Gemiddelde woningwaarde (x 1 000 euro);Wonen/Woningen naar type/Percentage eengezinswoning (%);Wonen/Woningen naar type/Percentage meergezinswoning (%);Wonen/Woningen naar bewoning/Percentage bewoond (%);Wonen/Woningen naar bewoning/Percentage onbewoond (%);Wonen/Woningen naar eigendom/Koopwoningen (%);Wonen/Woningen naar eigendom/Huurwoningen/Huurwoningen totaal (%);Wonen/Woningen naar eigendom/Huurwoningen/In bezit woningcorporatie (%);Wonen/Woningen naar eigendom/Huurwoningen/In bezit overige verhuurders (%);Wonen/Woningen naar eigendom/Eigendom onbekend (%);Wonen/Woningen naar bouwjaar/Bouwjaar voor 2000 (%);Wonen/Woningen naar bouwjaar/Bouwjaar vanaf 2000 (%);Energie/Gemiddeld elektriciteitsverbruik/Gemiddeld elektriciteitsverbruik totaal (kWh);Energie/Gemiddeld elektriciteitsverbruik/Naar woningtype/Appartement (kWh);Energie/Gemiddeld elektriciteitsverbruik/Naar woningtype/Tussenwoning (kWh);Energie/Gemiddeld elektriciteitsverbruik/Naar woningtype/Hoekwoning (kWh);Energie/Gemiddeld elektriciteitsverbruik/Naar woningtype/Twee-onder-één-kap-woning (kWh);Energie/Gemiddeld elektriciteitsverbruik/Naar woningtype/Vrijstaande woning (kWh);Energie/Gemiddeld elektriciteitsverbruik/Naar eigendom/Huurwoning (kWh);Energie/Gemiddeld elektriciteitsverbruik/Naar eigendom/Eigen woning (kWh);Energie/Gemiddeld aardgasverbruik/Gemiddeld aardgasverbruik totaal (m³);Energie/Gemiddeld aardgasverbruik/Naar woningtype/Appartement (m³);Energie/Gemiddeld aardgasverbruik/Naar woningtype/Tussenwoning (m³);Energie/Gemiddeld aardgasverbruik/Naar woningtype/Hoekwoning (m³);Energie/Gemiddeld aardgasverbruik/Naar woningtype/Twee-onder-één-kap-woning (m³);Energie/Gemiddeld aardgasverbruik/Naar woningtype/Vrijstaande woning (m³);Energie/Gemiddeld aardgasverbruik/Naar eigendom/Huurwoning (m³);Energie/Gemiddeld aardgasverbruik/Naar eigendom/Eigen woning (m³);Energie/Gemiddeld aardgasverbruik/Percentage woningen met stadsverwarming (%);Inkomen/Inkomen van personen/Aantal inkomensontvangers   (aantal);Inkomen/Inkomen van personen/Gemiddeld inkomen per inkomensontvanger  (x 1 000 euro);Inkomen/Inkomen van personen/Gemiddeld inkomen per inwoner  (x 1 000 euro);Inkomen/Inkomen van personen/40% personen met laagste inkomen (%);Inkomen/Inkomen van personen/20% personen met hoogste inkomen (%);Inkomen/Inkomen van personen/Actieven 15-75 jaar (%);Inkomen/Inkomen van huishoudens/40% huishoudens met laagste inkomen (%);Inkomen/Inkomen van huishoudens/20% huishoudens met hoogste inkomen (%);Inkomen/Inkomen van huishoudens/Huishoudens met een laag inkomen (%);Inkomen/Inkomen van huishoudens/Huish. onder of rond sociaal minimum (%);"Sociale zekerheid/Personen per soort uitkering; Bijstand (aantal)";"Sociale zekerheid/Personen per soort uitkering; AO (aantal)";"Sociale zekerheid/Personen per soort uitkering; WW (aantal)";"Sociale zekerheid/Personen per soort uitkering; AOW (aantal)";Criminaliteit/Totaal diefstal uit woning/schuur/e.d. (per 1 000 inwoners);Criminaliteit/Vernieling, misdrijf tegen openbare orde (per 1 000 inwoners);Criminaliteit/Gewelds- en seksuele misdrijven (per 1 000 inwoners);Bedrijfsvestigingen, SBI 2008/Bedrijfsvestigingen totaal (aantal);Bedrijfsvestigingen, SBI 2008/Bedrijfsvestigingen naar activiteit/A Landbouw, bosbouw en visserij (aantal);Bedrijfsvestigingen, SBI 2008/Bedrijfsvestigingen naar activiteit/B-F Nijverheid en energie (aantal);Bedrijfsvestigingen, SBI 2008/Bedrijfsvestigingen naar activiteit/G+I Handel en horeca (aantal);Bedrijfsvestigingen, SBI 2008/Bedrijfsvestigingen naar activiteit/H+J Vervoer, informatie en communicatie (aantal);Bedrijfsvestigingen, SBI 2008/Bedrijfsvestigingen naar activiteit/K-L Financiële diensten, onroerend goed (aantal);Bedrijfsvestigingen, SBI 2008/Bedrijfsvestigingen naar activiteit/M-N Zakelijke dienstverlening (aantal);Bedrijfsvestigingen, SBI 2008/Bedrijfsvestigingen naar activiteit/R-U Cultuur, recreatie, overige diensten (aantal);Motorvoertuigen/Personenauto's/Personenauto's totaal (aantal);"Motorvoertuigen/Personenauto's/Personenauto's; brandstoftype/Personenauto's; brandstof benzine (aantal)";"Motorvoertuigen/Personenauto's/Personenauto's; brandstoftype/Personenauto's; overige brandstof (aantal)";Motorvoertuigen/Personenauto's/Personenauto's per huishouden (per huishouden);Motorvoertuigen/Personenauto's/Personenauto's naar oppervlakte (per km²);Motorvoertuigen/Motorfietsen (aantal);Nabijheid voorzieningen/Afstand tot huisartsenpraktijk (km);Nabijheid voorzieningen/Afstand tot grote supermarkt (km);Nabijheid voorzieningen/Afstand tot kinderdagverblijf (km);Nabijheid voorzieningen/Basisonderwijs/Afstand tot school (km);Nabijheid voorzieningen/Basisonderwijs/Scholen binnen 3 km (aantal);Oppervlakte/Oppervlakte totaal (ha);Oppervlakte/Oppervlakte land (ha);Oppervlakte/Oppervlakte water (ha);Postcode/Meest voorkomende postcode (code);Postcode/Dekkingspercentage (code);Stedelijkheid/Mate van stedelijkheid (code);Stedelijkheid/Omgevingsadressendichtheid (per km²)
Marlot;'s-Gravenhage                           ;Buurt     ;BU05182568;1;795;400;395;155;100;120;235;180;355;380;35;30;210;100;0;5;0;0;95;       .;       .;       .;       .;300;75;100;130;     2.6;889;357;827;62;38;81;19;83;14;0;14;3;100;0;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;0;10;10;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;405;325;80;     1.3;453;20;       .;       .;       .;       .;       .;92;89;3;2594;1;2;1545
Burgen en Horsten;'s-Gravenhage                           ;Buurt     ;BU05182569;1;6315;2940;3370;870;445;1870;1535;1595;3265;1795;835;425;1265;1955;185;160;350;140;1120;       .;       .;       .;       .;3580;2110;680;800;     1.7;6752;3770;164;10;90;93;7;38;62;38;24;1;93;7;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;300;270;90;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;2155;1905;250;     0.6;2306;125;       .;       .;       .;       .;       .;94;94;0;2592;3;1;3210
Wijk 26 Bezuidenhout;'s-Gravenhage                           ;Wijk      ;WK051826  ;1;17160;8315;8840;2430;2075;6730;3860;2070;10905;4525;1280;460;4405;4100;280;285;640;230;2660;       .;       .;       .;       .;9855;5420;2345;2095;     1.7;8906;9636;263;7;93;92;8;47;51;15;35;3;86;14;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;520;410;210;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;6060;4630;1425;     0.6;3144;355;       .;       .;       .;       .;       .;193;193;0;         .;       .;1;4202
Bezuidenhout-West;'s-Gravenhage                           ;Buurt     ;BU05182664;1;3610;1685;1925;530;855;1115;795;315;2475;765;310;70;860;1695;220;135;325;100;905;       .;       .;       .;       .;2140;1335;335;480;     1.7;6708;2117;241;6;94;94;6;18;82;49;33;0;62;38;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;280;130;40;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;910;735;175;     0.4;1691;45;       .;       .;       .;       .;       .;54;54;0;2595;1;1;4550
Bezuidenhout-Midden;'s-Gravenhage                           ;Buurt     ;BU05182665;1;4500;2270;2225;760;505;1680;1010;545;2765;1380;260;100;1300;970;15;50;95;45;760;       .;       .;       .;       .;2480;1390;525;570;     1.8;7253;2308;323;17;83;90;10;54;37;3;34;9;82;18;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;70;80;50;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;2130;1295;835;     0.9;3436;110;       .;       .;       .;       .;       .;62;62;0;2595;2;1;4210
Bezuidenhout-Oost;'s-Gravenhage                           ;Buurt     ;BU05182666;1;9045;4355;4690;1135;715;3935;2050;1205;5670;2380;710;295;2240;1430;40;95;220;80;990;       .;       .;       .;       .;5230;2700;1490;1045;     1.7;11784;5211;244;3;97;92;8;55;44;7;37;1;98;2;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;170;200;120;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;3015;2600;415;     0.6;3927;195;       .;       .;       .;       .;       .;77;77;0;2593;2;1;4054
Wijk 27 Stationsbuurt;'s-Gravenhage                           ;Wijk      ;WK051827  ;1;12380;6335;6045;1525;3040;4545;2290;985;9045;2105;1045;190;2515;6340;935;1180;1060;625;2540;       .;       .;       .;       .;7920;5495;1170;1265;     1.6;13646;7080;161;9;91;93;7;13;84;53;30;3;72;28;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;900;450;150;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;2390;1965;430;     0.3;2636;155;       .;       .;       .;       .;       .;94;91;3;         .;       .;1;6718
Huygenspark;'s-Gravenhage                           ;Buurt     ;BU05182718;1;7870;3935;3935;930;2350;2715;1310;575;5960;1190;610;120;1490;4450;705;890;685;500;1665;       .;       .;       .;       .;5260;3875;625;765;     1.5;17303;4595;144;7;93;95;5;8;87;67;21;5;70;30;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;580;280;90;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;1220;1010;210;     0.2;2677;90;       .;       .;       .;       .;       .;47;46;1;2515;4;1;7229
Rivierenbuurt-Zuid;'s-Gravenhage                           ;Buurt     ;BU05182762;1;850;455;395;55;190;400;155;50;670;110;70;5;230;370;20;75;75;10;190;       .;       .;       .;       .;600;430;120;55;     1.4;8626;497;110;1;99;89;11;17;83;20;63;0;96;4;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;70;50;20;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;160;140;25;     0.3;1638;10;       .;       .;       .;       .;       .;10;10;0;2515;1;1;5987
Rivierenbuurt-Noord;'s-Gravenhage                           ;Buurt     ;BU05182763;1;3650;1940;1710;540;500;1430;825;355;2420;805;365;70;790;1520;205;215;295;115;685;       .;       .;       .;       .;2060;1195;430;445;     1.8;10341;1988;209;14;86;87;13;24;76;31;45;1;71;29;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;250;120;40;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;1010;815;195;     0.5;2864;55;       .;       .;       .;       .;       .;37;35;2;2515;3;1;5803
Wijk 28 Centrum;'s-Gravenhage                           ;Wijk      ;WK051828  ;1;19855;10160;9695;1990;2515;8010;4885;2460;13295;4120;2010;435;4540;6795;1050;675;1220;575;3275;       .;       .;       .;       .;12600;7995;2710;1900;     1.6;10027;12579;244;8;92;86;14;22;77;38;39;1;90;10;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;1300;850;290;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;6025;4555;1465;     0.5;3042;435;       .;       .;       .;       .;       .;205;198;7;         .;       .;1;7447
Kortenbos;'s-Gravenhage                           ;Buurt     ;BU05182811;1;7300;3685;3610;800;995;2680;1900;930;4800;1595;725;190;1590;2390;465;205;400;275;1040;       .;       .;       .;       .;4505;2820;960;735;     1.6;12076;4597;223;7;93;88;12;26;72;37;35;1;96;4;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;490;360;90;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;1810;1545;265;     0.4;2997;125;       .;       .;       .;       .;       .;63;60;3;2513;5;1;8049
Voorhout;'s-Gravenhage                           ;Buurt     ;BU05182812;1;2430;1280;1145;150;300;1070;550;365;1600;555;230;50;815;445;30;35;45;35;295;       .;       .;       .;       .;1700;1170;400;140;     1.4;4123;1676;430;14;86;72;28;29;69;9;59;2;99;1;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;40;50;40;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;1630;1000;630;     1.0;2765;130;       .;       .;       .;       .;       .;62;59;3;2514;4;1;5751
Uilebomen;'s-Gravenhage                           ;Buurt     ;BU05182813;1;3215;1655;1560;405;280;1340;795;395;2010;825;310;75;660;1385;230;120;265;75;690;       .;       .;       .;       .;1885;1050;480;360;     1.7;11243;1908;272;5;95;90;10;23;76;41;35;1;62;38;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;210;150;50;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;1195;830;365;     0.6;4182;50;       .;       .;       .;       .;       .;29;29;0;2511;1;1;6241
Zuidwal;'s-Gravenhage                           ;Buurt     ;BU05182814;1;6910;3530;3375;635;945;2920;1640;770;4885;1150;750;130;1470;2575;325;310;505;185;1245;       .;       .;       .;       .;4505;2965;875;670;     1.5;13811;4398;185;8;92;90;10;14;85;49;36;1;93;7;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;560;290;120;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;1385;1180;205;     0.3;2770;130;       .;       .;       .;       .;       .;51;50;1;2512;2;1;8156
Wijk 29 Schildersbuurt;'s-Gravenhage                           ;Wijk      ;WK051829  ;1;31385;15665;15720;6295;5045;8635;8170;3240;17535;9485;3525;845;2590;26095;6995;835;5005;8415;4845;       .;       .;       .;       .;13360;5795;2055;5520;     2.3;21550;12445;140;14;86;97;3;19;81;68;12;0;92;8;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;3560;2130;450;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;6810;5340;1470;     0.5;4676;200;       .;       .;       .;       .;       .;146;146;1;         .;       .;1;8284
Schildersbuurt-West;'s-Gravenhage                           ;Buurt     ;BU05182915;1;14220;7185;7030;2800;2300;4140;3635;1340;8080;4295;1485;365;1505;11630;2655;330;2430;4065;2145;       .;       .;       .;       .;6100;2695;930;2480;     2.3;22104;5574;143;12;88;95;5;24;75;58;17;0;88;12;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;1420;920;220;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;3235;2500;735;     0.5;5029;80;       .;       .;       .;       .;       .;64;64;0;2525;5;1;8433
Schildersbuurt-Noord;'s-Gravenhage                           ;Buurt     ;BU05182916;1;9980;4920;5060;2030;1535;2615;2660;1145;5525;2950;1225;285;610;8225;2360;265;1455;2620;1515;       .;       .;       .;       .;4375;1970;695;1720;     2.3;21481;4239;133;16;84;97;3;15;85;75;10;0;93;7;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;1330;690;120;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;2035;1615;420;     0.5;4375;90;       .;       .;       .;       .;       .;47;46;1;2526;3;1;8436
Schildersbuurt-Oost;'s-Gravenhage                           ;Buurt     ;BU05182917;1;7185;3555;3630;1465;1210;1880;1875;760;3930;2245;820;200;470;6240;1975;240;1115;1730;1180;       .;       .;       .;       .;2885;1135;430;1325;     2.5;20619;2632;144;16;84;98;2;15;85;79;6;0;97;3;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;810;520;120;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;1545;1225;320;     0.5;4427;35;       .;       .;       .;       .;       .;35;35;0;2526;6;1;7719
Wijk 30 Transvaalkwartier;'s-Gravenhage                           ;Wijk      ;WK051830  ;1;16180;8215;7965;3330;2415;5035;3870;1530;9310;4755;1675;440;2995;12000;2215;300;3150;4380;1960;       .;       .;       .;       .;6955;3180;1060;2725;     2.3;19755;6149;140;15;85;95;5;29;71;44;27;0;77;23;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;1270;970;260;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;3810;2945;870;     0.5;4654;100;       .;       .;       .;       .;       .;82;82;0;         .;       .;1;7918
Transvaalkwartier-Noord;'s-Gravenhage                           ;Buurt     ;BU05183032;1;3940;1925;2010;715;600;1235;980;410;2255;1085;495;110;500;3090;615;120;745;960;645;       .;       .;       .;       .;1880;930;290;665;     2.1;21332;1780;113;5;95;94;6;10;89;66;23;0;93;7;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;530;260;60;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;810;640;170;     0.4;4391;30;       .;       .;       .;       .;       .;18;18;0;2571;1;1;8835
Transvaalkwartier-Midden;'s-Gravenhage                           ;Buurt     ;BU05183033;1;5015;2530;2480;1125;645;1575;1080;595;2800;1500;545;175;785;3865;780;75;1040;1490;475;       .;       .;       .;       .;2105;955;330;830;     2.3;18362;1849;154;16;84;95;5;26;73;44;30;0;72;28;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;320;270;80;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;1220;925;300;     0.6;4472;25;       .;       .;       .;       .;       .;27;27;0;2572;4;1;8059
Transvaalkwartier-Zuid;'s-Gravenhage                           ;Buurt     ;BU05183034;1;7220;3750;3470;1495;1170;2225;1810;525;4260;2170;640;160;1705;5045;815;100;1360;1925;835;       .;       .;       .;       .;2970;1295;450;1230;     2.4;20004;2520;148;21;79;96;4;44;56;28;28;0;69;31;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;420;430;120;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;1780;1380;400;     0.6;4926;45;       .;       .;       .;       .;       .;36;36;0;2572;2;1;7163
Wijk 31 Rustenburg en Oostbroek;'s-Gravenhage                           ;Wijk      ;WK051831  ;1;18695;9670;9025;3355;2375;7215;4250;1505;11670;5005;1635;395;5410;7050;535;400;2105;2235;1775;       .;       .;       .;       .;9190;4155;2070;2975;     2.0;19931;8472;138;9;91;95;5;55;44;6;38;0;99;1;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;540;790;400;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;5760;4955;800;     0.6;6138;340;       .;       .;       .;       .;       .;95;94;1;         .;       .;1;7430
Rustenburg;'s-Gravenhage                           ;Buurt     ;BU05183130;1;6095;3185;2905;1030;665;2300;1450;650;3730;1610;570;190;1540;1720;200;115;590;345;470;       .;       .;       .;       .;3080;1410;710;970;     2.0;18059;2949;144;21;79;95;5;54;45;16;29;0;97;3;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;210;270;130;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;1960;1720;240;     0.6;5804;160;       .;       .;       .;       .;       .;34;34;1;2574;2;1;7489
Oostbroek-Noord;'s-Gravenhage                           ;Buurt     ;BU05183131;1;4525;2350;2175;780;570;1830;1015;330;2870;1200;390;70;1225;1910;135;110;615;540;510;       .;       .;       .;       .;2245;1015;530;710;     2.0;20087;2056;139;1;99;94;6;57;42;0;42;1;100;0;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;110;200;90;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;1415;1225;190;     0.6;6280;70;       .;       .;       .;       .;       .;23;23;0;2573;2;1;8210
Oostbroek-Zuid;'s-Gravenhage                           ;Buurt     ;BU05183135;1;8075;4135;3940;1545;1140;3090;1785;520;5070;2200;675;135;2640;3415;200;175;900;1350;790;       .;       .;       .;       .;3860;1735;835;1300;     2.1;21522;3467;131;2;98;95;5;55;45;1;44;0;100;0;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;220;330;180;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;2385;2010;375;     0.6;6352;105;       .;       .;       .;       .;       .;38;38;0;2573;2;1;6906
Wijk 32 Leyenburg;'s-Gravenhage                           ;Wijk      ;WK051832  ;1;15010;7325;7685;2170;1620;4575;3940;2710;8090;4470;1685;775;2630;3030;255;285;960;525;1000;       .;       .;       .;       .;7840;3735;1840;2275;     1.9;11646;7645;157;9;91;95;5;59;41;12;29;0;98;2;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;360;620;240;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;5330;4810;520;     0.7;4134;405;       .;       .;       .;       .;       .;135;129;6;         .;       .;1;5751
Leyenburg;'s-Gravenhage                           ;Buurt     ;BU05183284;1;15010;7325;7685;2170;1620;4575;3940;2710;8090;4470;1685;775;2630;3030;255;285;960;525;1000;       .;       .;       .;       .;7840;3735;1840;2275;     1.9;11646;7645;157;9;91;95;5;59;41;12;29;0;98;2;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;360;620;240;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;5330;4810;520;     0.7;4134;405;       .;       .;       .;       .;       .;135;129;6;2547;6;1;5751
Wijk 33 Bouwlust en Vrederust;'s-Gravenhage                           ;Wijk      ;WK051833  ;1;29040;14305;14730;5985;3340;8500;6685;4530;15470;8820;3345;1405;3755;17020;3875;1025;2950;5345;3815;       .;       .;       .;       .;13530;6255;2385;4900;     2.1;6962;12741;149;18;82;97;3;26;74;62;12;0;85;15;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;2530;1650;420;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;8720;7220;1500;     0.6;2091;335;       .;       .;       .;       .;       .;428;417;11;         .;       .;1;3348
Venen, Oorden en Raden;'s-Gravenhage                           ;Buurt     ;BU05183387;1;8730;4350;4380;1850;1085;2600;2070;1130;4775;2565;1055;345;1105;5495;1275;290;910;1730;1285;       .;       .;       .;       .;4015;1880;620;1525;     2.1;10760;3730;141;18;82;98;2;24;76;54;21;0;88;12;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;850;560;130;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;2540;2060;480;     0.6;3128;115;       .;       .;       .;       .;       .;81;81;0;2544;1;1;3461
Zijden, Steden en Zichten;'s-Gravenhage                           ;Buurt     ;BU05183396;1;7955;3975;3980;1655;870;2475;1930;1025;4305;2445;935;280;1055;4825;1050;245;695;1770;1060;       .;       .;       .;       .;3745;1690;695;1370;     2.1;8335;3563;131;15;85;98;2;27;73;63;10;0;94;6;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;720;470;120;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;2395;1965;425;     0.6;2507;85;       .;       .;       .;       .;       .;98;95;3;2543;3;1;3678
